    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  376	729.40	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  377	728.00	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  378	727.80	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  379	730.10	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  380	727.70	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  381	728.90	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  382	731.50	0.0000	0.9942	0.9972	1.0000	0.0029	1.0000
  383	732.40	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  384	727.10	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  385	729.60	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  386	733.90	0.0000	0.9941	0.9972	1.0000	0.0030	1.0000
  387	729.30	0.0000	0.9942	0.9972	1.0000	0.0029	1.0000
  388	731.00	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  389	727.10	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  390	723.90	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  391	726.50	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  392	729.70	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  393	729.30	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  394	726.20	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  395	725.80	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  396	725.30	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  397	720.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  398	724.40	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  399	721.70	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  400	722.10	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  401	723.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  402	725.50	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  403	723.80	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  404	728.10	0.0000	0.9941	0.9972	1.0000	0.0030	1.0000
  405	726.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  406	725.20	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  407	728.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  408	732.80	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  409	730.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  410	727.40	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  411	729.70	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  412	728.80	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  413	731.00	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  414	727.10	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  415	723.70	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  416	720.50	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  417	720.90	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  418	719.20	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  419	724.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  420	722.10	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  421	718.70	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  422	723.50	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  423	720.60	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  424	724.10	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  425	728.30	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  426	727.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  427	725.40	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  428	725.00	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  429	721.90	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  430	722.30	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  431	723.60	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  432	726.70	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  433	724.10	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  434	720.20	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  435	720.50	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  436	722.30	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  437	722.20	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  438	722.90	0.0000	0.9939	0.9972	1.0000	0.0033	1.0000
  439	727.80	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  440	721.00	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  441	721.40	0.0000	0.9939	0.9972	1.0000	0.0033	1.0000
  442	719.40	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  443	717.40	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  444	723.20	0.0000	0.9941	0.9972	1.0000	0.0032	1.0000
  445	721.60	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  446	723.10	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  447	717.90	0.0000	0.9939	0.9971	1.0000	0.0033	1.0000
  448	723.30	0.0000	0.9939	0.9972	1.0000	0.0033	1.0000
  449	724.20	0.0000	0.9939	0.9972	1.0000	0.0033	1.0000
  450	730.90	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  451	729.90	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  452	731.60	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  453	727.10	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  454	724.10	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  455	724.60	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  456	723.10	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  457	722.10	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  458	724.70	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  459	725.20	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  460	730.80	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  461	724.80	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  462	727.20	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  463	728.50	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  464	722.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  465	726.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  466	724.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  467	721.20	0.0000	0.9938	0.9970	1.0000	0.0033	1.0000
  468	720.30	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  469	718.00	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  470	718.20	0.0000	0.9938	0.9971	1.0000	0.0032	1.0000
  471	716.20	0.0000	0.9938	0.9970	1.0000	0.0032	1.0000
  472	714.80	0.0000	0.9938	0.9970	1.0000	0.0032	1.0000
  473	717.60	0.0000	0.9938	0.9971	1.0000	0.0033	1.0000
  474	717.30	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  475	715.60	0.0000	0.9939	0.9971	1.0000	0.0033	1.0000
  476	719.50	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  477	716.90	0.0000	0.9938	0.9971	1.0000	0.0033	1.0000
  478	718.90	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  479	719.10	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  480	721.40	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  481	716.60	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  482	716.30	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  483	718.50	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  484	721.70	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  485	723.10	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  486	718.60	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  487	716.30	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  488	717.60	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  489	718.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  490	719.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  491	721.20	0.0000	0.9942	0.9971	1.0000	0.0030	1.0000
  492	719.70	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  493	723.20	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  494	723.70	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  495	722.50	0.0000	0.9941	0.9972	1.0000	0.0030	1.0000
  496	717.20	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  497	721.00	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  498	721.60	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  499	729.10	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  500	724.00	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
