    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  377	718.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  378	720.10	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  379	726.90	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  380	728.00	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  381	730.90	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  382	729.80	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  383	732.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  384	731.60	0.0000	0.9934	0.9972	1.0000	0.0039	1.0000
  385	724.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  386	724.50	0.0000	0.9931	0.9972	1.0000	0.0040	1.0000
  387	728.20	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  388	728.50	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  389	722.50	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  390	724.20	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  391	718.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  392	717.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  393	718.50	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  394	716.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  395	718.30	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  396	722.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  397	717.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  398	720.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  399	721.90	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  400	726.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  401	720.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  402	724.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  403	721.00	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  404	722.40	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  405	723.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  406	720.80	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  407	720.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  408	722.20	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  409	719.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  410	721.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  411	717.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  412	715.60	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  413	721.80	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  414	724.10	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  415	723.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  416	723.90	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  417	720.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  418	725.40	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  419	724.20	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  420	722.10	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  421	721.00	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  422	720.00	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  423	724.60	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  424	722.20	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  425	731.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  426	729.10	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  427	721.90	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  428	723.30	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  429	724.70	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  430	722.00	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  431	722.70	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  432	723.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  433	726.50	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  434	722.10	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  435	724.90	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  436	727.10	0.0000	0.9934	0.9972	1.0000	0.0039	1.0000
  437	726.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  438	728.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  439	729.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  440	723.40	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  441	730.30	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  442	726.40	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  443	725.00	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  444	725.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  445	731.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  446	726.10	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  447	723.10	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  448	720.60	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  449	720.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  450	719.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  451	726.00	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  452	724.40	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  453	724.10	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  454	725.00	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  455	721.60	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  456	721.40	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  457	720.80	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  458	720.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  459	722.70	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  460	725.10	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  461	724.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  462	718.70	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  463	724.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  464	723.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  465	721.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  466	725.50	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  467	726.10	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  468	730.20	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  469	727.60	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  470	722.10	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  471	721.00	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  472	720.00	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  473	724.90	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  474	726.00	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  475	724.00	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  476	728.20	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  477	723.20	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  478	721.20	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  479	725.70	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  480	726.30	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  481	720.50	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  482	722.10	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  483	720.80	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  484	723.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  485	724.60	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  486	723.10	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  487	724.60	0.0000	0.9931	0.9972	1.0000	0.0040	1.0000
  488	729.90	0.0000	0.9931	0.9972	1.0000	0.0040	1.0000
  489	728.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  490	728.50	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  491	721.80	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  492	727.90	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  493	732.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  494	722.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  495	722.80	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  496	720.70	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  497	723.40	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  498	721.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  499	723.90	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  500	726.30	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
