    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  375	30.20	0.0000	0.8990	0.9041	1.0000	0.0056	1.0000
  376	30.50	0.0000	0.8968	0.9028	1.0000	0.0066	1.0000
  377	31.20	0.0000	0.8980	0.9042	1.0000	0.0069	1.0000
  378	31.00	0.0000	0.8990	0.9052	1.0000	0.0069	1.0000
  379	30.90	0.0000	0.9012	0.9062	1.0000	0.0055	1.0000
  380	30.70	0.0000	0.8956	0.9007	1.0000	0.0057	1.0000
  381	31.00	0.0000	0.8943	0.9001	1.0000	0.0064	1.0000
  382	30.90	0.0000	0.8915	0.8985	1.0000	0.0078	1.0000
  383	29.70	0.0000	0.8907	0.8967	1.0000	0.0067	1.0000
  384	29.90	0.0000	0.8902	0.8968	1.0000	0.0074	1.0000
  385	30.10	0.0000	0.8907	0.8963	1.0000	0.0063	1.0000
  386	30.50	0.0000	0.8879	0.8947	1.0000	0.0076	1.0000
  387	30.40	0.0000	0.8909	0.8981	1.0000	0.0080	1.0000
  388	30.20	0.0000	0.8940	0.9003	1.0000	0.0071	1.0000
  389	29.90	0.0000	0.8986	0.9039	1.0000	0.0060	1.0000
  390	29.70	0.0000	0.8992	0.9045	1.0000	0.0059	1.0000
  391	29.80	0.0000	0.8949	0.9001	1.0000	0.0057	1.0000
  392	29.70	0.0000	0.8924	0.8976	1.0000	0.0058	1.0000
  393	30.10	0.0000	0.8923	0.8981	1.0000	0.0065	1.0000
  394	30.40	0.0000	0.8939	0.8998	1.0000	0.0065	1.0000
  395	30.20	0.0000	0.8920	0.8977	1.0000	0.0064	1.0000
  396	30.50	0.0000	0.8897	0.8956	1.0000	0.0065	1.0000
  397	31.10	0.0000	0.8951	0.8996	1.0000	0.0050	1.0000
  398	30.30	0.0000	0.8928	0.8975	1.0000	0.0053	1.0000
  399	30.40	0.0000	0.8934	0.8988	1.0000	0.0060	1.0000
  400	30.00	0.0000	0.8958	0.9007	1.0000	0.0054	1.0000
  401	30.00	0.0000	0.8962	0.9010	1.0000	0.0054	1.0000
  402	29.90	0.0000	0.8975	0.9020	1.0000	0.0050	1.0000
  403	30.20	0.0000	0.8930	0.8980	1.0000	0.0056	1.0000
  404	29.90	0.0000	0.8986	0.9024	1.0000	0.0042	1.0000
  405	30.10	0.0000	0.9041	0.9082	1.0000	0.0044	1.0000
  406	30.10	0.0000	0.9028	0.9064	1.0000	0.0040	1.0000
  407	29.80	0.0000	0.9019	0.9050	1.0000	0.0034	1.0000
  408	29.50	0.0000	0.9019	0.9049	1.0000	0.0033	1.0000
  409	28.60	0.0000	0.8972	0.9006	1.0000	0.0038	1.0000
  410	28.60	0.0000	0.8991	0.9024	1.0000	0.0037	1.0000
  411	28.80	0.0000	0.9010	0.9044	1.0000	0.0038	1.0000
  412	28.50	0.0000	0.8997	0.9027	1.0000	0.0033	1.0000
  413	28.40	0.0000	0.9043	0.9077	1.0000	0.0037	1.0000
  414	27.90	0.0000	0.9024	0.9067	1.0000	0.0048	1.0000
  415	27.70	0.0000	0.9016	0.9049	1.0000	0.0037	1.0000
  416	28.00	0.0000	0.9000	0.9040	1.0000	0.0044	1.0000
  417	28.10	0.0000	0.8997	0.9036	1.0000	0.0043	1.0000
  418	26.80	0.0000	0.9020	0.9061	1.0000	0.0045	1.0000
  419	27.10	0.0000	0.8996	0.9040	1.0000	0.0049	1.0000
  420	27.20	0.0000	0.8985	0.9032	1.0000	0.0052	1.0000
  421	27.50	0.0000	0.9000	0.9047	1.0000	0.0052	1.0000
  422	27.90	0.0000	0.8995	0.9046	1.0000	0.0056	1.0000
  423	27.90	0.0000	0.9013	0.9068	1.0000	0.0061	1.0000
  424	27.60	0.0000	0.9029	0.9085	1.0000	0.0061	1.0000
  425	27.60	0.0000	0.9061	0.9114	1.0000	0.0059	1.0000
  426	27.50	0.0000	0.9064	0.9119	1.0000	0.0060	1.0000
  427	27.50	0.0000	0.9071	0.9132	1.0000	0.0067	1.0000
  428	28.00	0.0000	0.9119	0.9169	1.0000	0.0054	1.0000
  429	27.90	0.0000	0.9113	0.9167	1.0000	0.0059	1.0000
  430	28.00	0.0000	0.9113	0.9162	1.0000	0.0054	1.0000
  431	27.70	0.0000	0.9133	0.9180	1.0000	0.0051	1.0000
  432	27.90	0.0000	0.9119	0.9168	1.0000	0.0054	1.0000
  433	27.60	0.0000	0.9134	0.9177	1.0000	0.0046	1.0000
  434	27.50	0.0000	0.9148	0.9180	1.0000	0.0034	1.0000
  435	27.30	0.0000	0.9136	0.9170	1.0000	0.0037	1.0000
  436	26.90	0.0000	0.9109	0.9146	1.0000	0.0040	1.0000
  437	27.20	0.0000	0.9113	0.9158	1.0000	0.0049	1.0000
  438	27.10	0.0000	0.9135	0.9173	1.0000	0.0041	1.0000
  439	26.90	0.0000	0.9138	0.9186	1.0000	0.0052	1.0000
  440	26.90	0.0000	0.9160	0.9209	1.0000	0.0053	1.0000
  441	27.30	0.0000	0.9155	0.9202	1.0000	0.0051	1.0000
  442	27.70	0.0000	0.9166	0.9213	1.0000	0.0051	1.0000
  443	27.90	0.0000	0.9164	0.9224	1.0000	0.0065	1.0000
  444	27.70	0.0000	0.9172	0.9220	1.0000	0.0053	1.0000
  445	28.00	0.0000	0.9189	0.9236	1.0000	0.0050	1.0000
  446	28.20	0.0000	0.9183	0.9240	1.0000	0.0062	1.0000
  447	27.80	0.0000	0.9166	0.9234	1.0000	0.0074	1.0000
  448	27.80	0.0000	0.9160	0.9230	1.0000	0.0076	1.0000
  449	27.80	0.0000	0.9152	0.9219	1.0000	0.0073	1.0000
  450	27.50	0.0000	0.9128	0.9204	1.0000	0.0083	1.0000
  451	27.30	0.0000	0.9165	0.9226	1.0000	0.0066	1.0000
  452	26.90	0.0000	0.9169	0.9216	1.0000	0.0051	1.0000
  453	26.90	0.0000	0.9143	0.9197	1.0000	0.0058	1.0000
  454	27.10	0.0000	0.9128	0.9185	1.0000	0.0063	1.0000
  455	27.40	0.0000	0.9123	0.9175	1.0000	0.0057	1.0000
  456	27.60	0.0000	0.9110	0.9170	1.0000	0.0065	1.0000
  457	28.00	0.0000	0.9134	0.9189	1.0000	0.0061	1.0000
  458	28.30	0.0000	0.9146	0.9190	1.0000	0.0048	1.0000
  459	28.20	0.0000	0.9133	0.9180	1.0000	0.0052	1.0000
  460	28.00	0.0000	0.9136	0.9178	1.0000	0.0046	1.0000
  461	27.50	0.0000	0.9143	0.9187	1.0000	0.0047	1.0000
  462	27.50	0.0000	0.9123	0.9173	1.0000	0.0054	1.0000
  463	27.40	0.0000	0.9115	0.9175	1.0000	0.0065	1.0000
  464	27.50	0.0000	0.9128	0.9183	1.0000	0.0059	1.0000
  465	27.00	0.0000	0.9091	0.9163	1.0000	0.0079	1.0000
  466	27.00	0.0000	0.9064	0.9142	1.0000	0.0085	1.0000
  467	27.20	0.0000	0.9082	0.9162	1.0000	0.0087	1.0000
  468	27.40	0.0000	0.9079	0.9155	1.0000	0.0083	1.0000
  469	27.50	0.0000	0.9083	0.9166	1.0000	0.0090	1.0000
  470	27.10	0.0000	0.9070	0.9151	1.0000	0.0089	1.0000
  471	27.40	0.0000	0.9078	0.9150	1.0000	0.0079	1.0000
  472	27.00	0.0000	0.9086	0.9147	1.0000	0.0067	1.0000
  473	27.00	0.0000	0.9099	0.9149	1.0000	0.0054	1.0000
  474	26.70	0.0000	0.9074	0.9128	1.0000	0.0058	1.0000
  475	26.70	0.0000	0.9061	0.9113	1.0000	0.0057	1.0000
  476	26.70	0.0000	0.9058	0.9106	1.0000	0.0053	1.0000
  477	26.50	0.0000	0.9011	0.9061	1.0000	0.0055	1.0000
  478	27.20	0.0000	0.9021	0.9069	1.0000	0.0053	1.0000
  479	27.50	0.0000	0.9026	0.9071	1.0000	0.0049	1.0000
  480	27.20	0.0000	0.9032	0.9078	1.0000	0.0051	1.0000
  481	27.40	0.0000	0.9074	0.9122	1.0000	0.0053	1.0000
  482	27.40	0.0000	0.9096	0.9144	1.0000	0.0052	1.0000
  483	27.40	0.0000	0.9100	0.9148	1.0000	0.0053	1.0000
  484	27.00	0.0000	0.9092	0.9133	1.0000	0.0045	1.0000
  485	27.20	0.0000	0.9090	0.9127	1.0000	0.0041	1.0000
  486	26.20	0.0000	0.9082	0.9123	1.0000	0.0045	1.0000
  487	25.90	0.0000	0.9078	0.9119	1.0000	0.0045	1.0000
  488	25.30	0.0000	0.9082	0.9123	1.0000	0.0045	1.0000
  489	25.20	0.0000	0.9090	0.9134	1.0000	0.0048	1.0000
  490	25.40	0.0000	0.9069	0.9117	1.0000	0.0053	1.0000
  491	25.40	0.0000	0.9089	0.9125	1.0000	0.0039	1.0000
  492	25.60	0.0000	0.9059	0.9101	1.0000	0.0046	1.0000
  493	25.60	0.0000	0.9067	0.9109	1.0000	0.0047	1.0000
  494	25.90	0.0000	0.9078	0.9123	1.0000	0.0050	1.0000
  495	25.80	0.0000	0.9080	0.9130	1.0000	0.0055	1.0000
  496	25.60	0.0000	0.9076	0.9125	1.0000	0.0054	1.0000
  497	25.90	0.0000	0.9080	0.9133	1.0000	0.0059	1.0000
  498	25.90	0.0000	0.9064	0.9123	1.0000	0.0064	1.0000
  499	26.00	0.0000	0.9054	0.9106	1.0000	0.0057	1.0000
  500	25.60	0.0000	0.9040	0.9099	1.0000	0.0064	1.0000
