    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  138	123.00	0.0000	0.9830	0.9838	1.0000	0.0008	1.0000
  139	121.80	0.0000	0.9830	0.9838	1.0000	0.0008	1.0000
  140	122.30	0.0000	0.9827	0.9837	1.0000	0.0010	1.0000
  141	122.50	0.0000	0.9827	0.9836	1.0000	0.0009	1.0000
  142	120.70	0.0000	0.9825	0.9836	1.0000	0.0011	1.0000
  143	119.30	0.0000	0.9826	0.9836	1.0000	0.0010	1.0000
  144	118.50	0.0000	0.9827	0.9838	1.0000	0.0011	1.0000
  145	119.00	0.0000	0.9825	0.9838	1.0000	0.0013	1.0000
  146	117.20	0.0000	0.9827	0.9837	1.0000	0.0010	1.0000
  147	116.10	0.0000	0.9830	0.9839	1.0000	0.0009	1.0000
  148	115.10	0.0000	0.9830	0.9839	1.0000	0.0009	1.0000
  149	114.60	0.0000	0.9828	0.9837	1.0000	0.0010	1.0000
  150	114.00	0.0000	0.9829	0.9839	1.0000	0.0009	1.0000
  151	112.90	0.0000	0.9828	0.9838	1.0000	0.0010	1.0000
  152	110.40	0.0000	0.9824	0.9835	1.0000	0.0011	1.0000
  153	109.30	0.0000	0.9823	0.9834	1.0000	0.0012	1.0000
  154	109.30	0.0000	0.9820	0.9831	1.0000	0.0011	1.0000
  155	109.20	0.0000	0.9816	0.9827	1.0000	0.0011	1.0000
  156	107.30	0.0000	0.9816	0.9826	1.0000	0.0011	1.0000
  157	105.40	0.0000	0.9815	0.9825	1.0000	0.0010	1.0000
  158	104.20	0.0000	0.9812	0.9823	1.0000	0.0011	1.0000
  159	102.10	0.0000	0.9810	0.9821	1.0000	0.0011	1.0000
  160	102.20	0.0000	0.9809	0.9819	1.0000	0.0010	1.0000
  161	101.90	0.0000	0.9809	0.9818	1.0000	0.0009	1.0000
  162	100.90	0.0000	0.9806	0.9816	1.0000	0.0010	1.0000
  163	100.90	0.0000	0.9804	0.9816	1.0000	0.0012	1.0000
  164	101.10	0.0000	0.9800	0.9813	1.0000	0.0013	1.0000
  165	101.30	0.0000	0.9801	0.9811	1.0000	0.0011	1.0000
  166	101.30	0.0000	0.9797	0.9809	1.0000	0.0013	1.0000
  167	101.70	0.0000	0.9796	0.9808	1.0000	0.0012	1.0000
  168	100.60	0.0000	0.9791	0.9804	1.0000	0.0013	1.0000
  169	98.60	0.0000	0.9793	0.9804	1.0000	0.0011	1.0000
  170	99.00	0.0000	0.9790	0.9800	1.0000	0.0011	1.0000
  171	99.00	0.0000	0.9788	0.9802	1.0000	0.0013	1.0000
  172	99.40	0.0000	0.9785	0.9798	1.0000	0.0014	1.0000
  173	99.50	0.0000	0.9791	0.9803	1.0000	0.0013	1.0000
  174	98.00	0.0000	0.9788	0.9801	1.0000	0.0013	1.0000
  175	97.40	0.0000	0.9790	0.9801	1.0000	0.0011	1.0000
  176	96.70	0.0000	0.9787	0.9797	1.0000	0.0011	1.0000
  177	96.80	0.0000	0.9784	0.9795	1.0000	0.0011	1.0000
  178	95.90	0.0000	0.9785	0.9794	1.0000	0.0009	1.0000
  179	95.00	0.0000	0.9787	0.9796	1.0000	0.0009	1.0000
  180	95.10	0.0000	0.9788	0.9797	1.0000	0.0009	1.0000
  181	94.80	0.0000	0.9787	0.9796	1.0000	0.0009	1.0000
  182	94.20	0.0000	0.9785	0.9793	1.0000	0.0009	1.0000
  183	94.50	0.0000	0.9781	0.9791	1.0000	0.0010	1.0000
  184	94.10	0.0000	0.9776	0.9787	1.0000	0.0012	1.0000
  185	91.90	0.0000	0.9768	0.9780	1.0000	0.0012	1.0000
  186	91.00	0.0000	0.9767	0.9779	1.0000	0.0013	1.0000
  187	90.30	0.0000	0.9762	0.9773	1.0000	0.0011	1.0000
  188	89.80	0.0000	0.9764	0.9774	1.0000	0.0011	1.0000
  189	89.60	0.0000	0.9762	0.9774	1.0000	0.0013	1.0000
  190	90.10	0.0000	0.9765	0.9774	1.0000	0.0009	1.0000
  191	90.50	0.0000	0.9763	0.9772	1.0000	0.0009	1.0000
  192	90.40	0.0000	0.9760	0.9771	1.0000	0.0011	1.0000
  193	89.00	0.0000	0.9757	0.9771	1.0000	0.0014	1.0000
  194	89.30	0.0000	0.9757	0.9769	1.0000	0.0012	1.0000
  195	88.90	0.0000	0.9755	0.9766	1.0000	0.0011	1.0000
  196	88.50	0.0000	0.9752	0.9762	1.0000	0.0010	1.0000
  197	88.40	0.0000	0.9749	0.9758	1.0000	0.0009	1.0000
  198	88.00	0.0000	0.9748	0.9758	1.0000	0.0010	1.0000
  199	88.20	0.0000	0.9742	0.9755	1.0000	0.0012	1.0000
  200	87.10	0.0000	0.9739	0.9749	1.0000	0.0011	1.0000
  201	87.80	0.0000	0.9746	0.9755	1.0000	0.0010	1.0000
  202	88.10	0.0000	0.9744	0.9755	1.0000	0.0012	1.0000
  203	86.80	0.0000	0.9740	0.9750	1.0000	0.0011	1.0000
  204	85.30	0.0000	0.9737	0.9749	1.0000	0.0012	1.0000
  205	85.20	0.0000	0.9735	0.9747	1.0000	0.0012	1.0000
  206	84.20	0.0000	0.9729	0.9738	1.0000	0.0010	1.0000
  207	83.80	0.0000	0.9725	0.9736	1.0000	0.0011	1.0000
  208	84.10	0.0000	0.9727	0.9736	1.0000	0.0009	1.0000
  209	84.30	0.0000	0.9717	0.9726	1.0000	0.0010	1.0000
  210	84.40	0.0000	0.9709	0.9719	1.0000	0.0010	1.0000
  211	84.50	0.0000	0.9699	0.9710	1.0000	0.0011	1.0000
  212	83.90	0.0000	0.9702	0.9713	1.0000	0.0011	1.0000
  213	84.10	0.0000	0.9698	0.9710	1.0000	0.0012	1.0000
  214	83.10	0.0000	0.9696	0.9708	1.0000	0.0012	1.0000
  215	83.10	0.0000	0.9693	0.9703	1.0000	0.0011	1.0000
  216	82.00	0.0000	0.9686	0.9696	1.0000	0.0011	1.0000
  217	81.90	0.0000	0.9680	0.9693	1.0000	0.0013	1.0000
  218	82.40	0.0000	0.9682	0.9691	1.0000	0.0010	1.0000
  219	82.00	0.0000	0.9675	0.9687	1.0000	0.0012	1.0000
  220	80.70	0.0000	0.9669	0.9677	1.0000	0.0009	1.0000
  221	80.80	0.0000	0.9667	0.9677	1.0000	0.0011	1.0000
  222	80.40	0.0000	0.9664	0.9675	1.0000	0.0011	1.0000
  223	79.10	0.0000	0.9664	0.9673	1.0000	0.0009	1.0000
  224	79.70	0.0000	0.9642	0.9650	1.0000	0.0009	1.0000
  225	80.10	0.0000	0.9643	0.9653	1.0000	0.0010	1.0000
  226	80.00	0.0000	0.9631	0.9642	1.0000	0.0011	1.0000
  227	80.40	0.0000	0.9632	0.9642	1.0000	0.0011	1.0000
  228	80.40	0.0000	0.9625	0.9636	1.0000	0.0012	1.0000
  229	79.80	0.0000	0.9620	0.9631	1.0000	0.0011	1.0000
  230	79.60	0.0000	0.9619	0.9629	1.0000	0.0010	1.0000
  231	78.70	0.0000	0.9612	0.9622	1.0000	0.0011	1.0000
  232	78.10	0.0000	0.9603	0.9614	1.0000	0.0011	1.0000
  233	78.60	0.0000	0.9594	0.9604	1.0000	0.0011	1.0000
  234	77.70	0.0000	0.9607	0.9616	1.0000	0.0010	1.0000
  235	76.40	0.0000	0.9606	0.9619	1.0000	0.0013	1.0000
  236	76.50	0.0000	0.9605	0.9616	1.0000	0.0012	1.0000
  237	76.10	0.0000	0.9598	0.9608	1.0000	0.0010	1.0000
  238	75.40	0.0000	0.9603	0.9613	1.0000	0.0011	1.0000
  239	75.90	0.0000	0.9613	0.9624	1.0000	0.0011	1.0000
  240	75.60	0.0000	0.9608	0.9619	1.0000	0.0012	1.0000
  241	75.50	0.0000	0.9601	0.9611	1.0000	0.0011	1.0000
  242	74.40	0.0000	0.9597	0.9609	1.0000	0.0012	1.0000
  243	73.70	0.0000	0.9595	0.9607	1.0000	0.0012	1.0000
  244	74.00	0.0000	0.9589	0.9600	1.0000	0.0012	1.0000
  245	74.10	0.0000	0.9586	0.9596	1.0000	0.0010	1.0000
  246	73.90	0.0000	0.9584	0.9596	1.0000	0.0013	1.0000
  247	73.00	0.0000	0.9586	0.9598	1.0000	0.0013	1.0000
  248	73.40	0.0000	0.9586	0.9598	1.0000	0.0012	1.0000
