    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  477	27.40	0.0000	0.6292	0.9258	1.0000	0.3204	1.0000
  478	27.60	0.0000	0.6275	0.9255	1.0000	0.3220	1.0000
  479	27.00	0.0000	0.6295	0.9259	1.0000	0.3202	1.0000
  480	27.50	0.0000	0.6284	0.9257	1.0000	0.3211	1.0000
  481	27.60	0.0000	0.6293	0.9259	1.0000	0.3203	1.0000
  482	27.10	0.0000	0.6335	0.9267	1.0000	0.3164	1.0000
  483	27.40	0.0000	0.6353	0.9270	1.0000	0.3147	1.0000
  484	27.30	0.0000	0.6405	0.9281	1.0000	0.3099	1.0000
  485	27.40	0.0000	0.6410	0.9282	1.0000	0.3094	1.0000
  486	27.60	0.0000	0.6425	0.9285	1.0000	0.3080	1.0000
  487	27.90	0.0000	0.6450	0.9290	1.0000	0.3057	1.0000
  488	27.90	0.0000	0.6436	0.9287	1.0000	0.3070	1.0000
  489	27.70	0.0000	0.6468	0.9294	1.0000	0.3040	1.0000
  490	27.60	0.0000	0.6413	0.9283	1.0000	0.3091	1.0000
  491	27.80	0.0000	0.6390	0.9278	1.0000	0.3113	1.0000
  492	27.90	0.0000	0.6307	0.9261	1.0000	0.3190	1.0000
  493	27.80	0.0000	0.6311	0.9262	1.0000	0.3186	1.0000
  494	27.30	0.0000	0.6334	0.9267	1.0000	0.3165	1.0000
  495	27.50	0.0000	0.6386	0.9277	1.0000	0.3116	1.0000
  496	27.90	0.0000	0.6343	0.9269	1.0000	0.3157	1.0000
  497	27.80	0.0000	0.6326	0.9265	1.0000	0.3173	1.0000
  498	27.70	0.0000	0.6322	0.9264	1.0000	0.3176	1.0000
  499	27.60	0.0000	0.6312	0.9262	1.0000	0.3186	1.0000
  500	27.40	0.0000	0.6333	0.9267	1.0000	0.3166	1.0000
